id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3604420,"Self Catering Barge, Tig Beatha",5001093,Trish,,Dublin City,53.34736,-6.22631,Entire home/apt,165,2,28,2021-09-05,0.29,2,0,1,
3604440,Beautful Apt in Iconic Millenium Tower @ Docklands,37345570,Kieran,,Dublin City,53.34407,-6.2363,Entire home/apt,4140,14,123,2019-06-22,1.29,5,174,0,
3622736,Beautiful House with Garden in City,18249653,Katie,,Dublin City,53.33605,-6.27914,Entire home/apt,190,2,5,2017-12-19,0.06,1,0,0,
3634410,Cosy townhouse with fireplace ideal for Christmas,18323987,Cathy,,Dublin City,53.33757,-6.23803,Entire home/apt,164,2,59,2022-05-23,0.67,1,5,6,
3643131,City 2 bed Cosy Cottage,18395651,Jo,,Dublin City,53.33655,-6.28753,Entire home/apt,200,2,46,2017-07-24,0.49,1,0,0,
3671756,Bright Single Room Available - females only please,3534673,Yvonne,,Dublin City,53.3141,-6.30287,Private room,40,7,36,2020-05-01,0.38,1,158,0,
3698469,"Killiney,Dublin-Period Villa-Private Room 2 of 2",390963,Anthony,,Dn Laoghaire-Rathdown,53.24678,-6.12062,Private room,91,2,64,2022-04-23,0.77,2,142,4,
3708033,Spacious modern house,18912114,Max,,Dublin City,53.32587,-6.25865,Entire home/apt,700,3,7,2019-02-04,0.09,1,0,0,
3723817,One bedroom house close to City Centre,11977133,Laura,,Dublin City,53.33613,-6.32971,Entire home/apt,65,3,3,2019-06-02,0.07,1,0,0,
3725793,Double Room in Spacious House,19033083,Teresa,,Dn Laoghaire-Rathdown,53.30893,-6.24091,Private room,41,3,5,2016-08-21,0.06,7,0,0,
3737322,Cosy 1 bed apt in city center,12751045,Orla,,Dublin City,53.33012,-6.2722,Entire home/apt,55,7,8,2016-08-27,0.11,1,0,0,
3740535,Room beside Dublin Castle,4537751,Brian,,Dublin City,53.34292,-6.26691,Private room,70,1,6,2016-08-15,0.06,1,0,0,
3741414,TRAM 50M | WALK TO CENTRE 20MINS | WIFI,18976273,Gill,,Dublin City,53.36364,-6.28616,Private room,33,4,20,2018-06-25,0.24,6,0,0,
3741699,Great Double/Twin in Lovely House,19033083,Teresa,,Dn Laoghaire-Rathdown,53.30939,-6.24007,Private room,39,3,7,2016-08-26,0.08,7,0,0,
3746469,Twin Room,19164017,Annmarie,,Dn Laoghaire-Rathdown,53.27274,-6.11214,Private room,60,1,107,2022-05-01,1.12,2,296,15,
3747675,Edwardian Red Brick House in Dublin 6,19170853,Rob,,Dublin City,53.32227,-6.28035,Entire home/apt,210,3,22,2019-08-15,0.24,1,6,0,
3749697,Single Room in Dalkey home,19164017,Annmarie,,Dn Laoghaire-Rathdown,53.272,-6.11282,Private room,60,1,104,2022-06-05,1.18,2,300,17,
3767317,Artist's Pad near Guinness Factory,2741410,Fergal,,Dublin City,53.3415,-6.28923,Entire home/apt,110,3,3,2016-01-05,0.03,1,0,0,
3770752,Central Dublin Comfy Victorian Charm,19325587,Aoife,,Dublin City,53.3549,-6.26868,Private room,81,3,301,2022-06-03,3.15,3,44,31,
3789686,Waterfront Apartment in the Heart of Dublin City,13987224,Veronica,,Dublin City,53.34197,-6.23965,Private room,82,4,388,2020-03-24,4.07,1,1,0,
3797186,Dublin City Centre Apartment,19500578,Luke,,Dublin City,53.34238,-6.23814,Private room,50,4,2,2014-08-11,0.02,1,0,0,
3801472,Charming and Contemporary meet City,19528151,Woody,,Dublin City,53.33994,-6.22753,Entire home/apt,120,10,1,2015-07-31,0.01,1,0,0,
3811548,Very central and beautiful location,728305,Sophie,,Dublin City,53.34097,-6.24661,Private room,60,1,13,2016-08-25,0.14,1,0,0,
3818337,Spacious Private Boutique Apartment,19635824,James,,Dn Laoghaire-Rathdown,53.27766,-6.09981,Entire home/apt,165,3,51,2018-06-25,0.60,1,0,0,
3841286,"great house near city centre, Aviva, 3Arena + more",17290408,Becca,,Dublin City,53.33848,-6.22666,Entire home/apt,171,4,11,2018-03-18,0.15,2,0,0,
3851295,Victorian House in Christchurch (city centre),15176795,Deirdre,,Dublin City,53.34066,-6.27398,Entire home/apt,136,4,34,2022-06-04,0.36,1,1,14,
3856095,Room & Private Bathroom,15297946,Paula,,Dublin City,53.32105,-6.24533,Private room,75,2,72,2019-10-24,0.77,1,0,0,
3868060,Comfortable Room in family home,19970483,Estelle,,Dn Laoghaire-Rathdown,53.2869,-6.1802,Private room,55,7,6,2022-05-21,0.07,3,268,1,
3879473,Private Space €55p.p,20053490,Angelina,,South Dublin,53.30349,-6.30837,Entire home/apt,55,1,339,2020-07-23,3.64,1,0,0,
3899828,Lovely Flat at Grand Canal,20194381,Dudi,,Dublin City,53.34163,-6.23908,Entire home/apt,85,3,15,2016-02-29,0.16,1,0,0,
3922631,3BD family home close to city,77946,Hilary,,Dublin City,53.33984,-6.33968,Entire home/apt,155,3,5,2015-08-07,0.05,1,0,0,
3951360,Relaxing Beachside Room,19377734,Isobel,,Fingal,53.51964,-6.10451,Private room,99,1,94,2022-05-28,1.53,3,297,47,
3965249,"Beachside room, close to airport!",19377734,Isobel,,Fingal,53.519,-6.1034,Private room,99,1,154,2022-05-20,1.63,3,307,32,
3991589,Charming cottage close to town,20691615,Kirsty,,Dublin City,53.35649,-6.24096,Private room,52,7,151,2022-05-27,1.60,1,57,2,
4030934,!2 Bed - Duplex beside Christchurch,13290926,Gavin,,Dublin City,53.34378,-6.26957,Entire home/apt,226,5,0,,,1,0,0,
4075119,"3 Double Bedrooms, Near the Sea",8107028,Shay,,Dublin City,53.36335,-6.18273,Entire home/apt,300,7,11,2018-03-24,0.12,2,0,0,
4080295,Dublin 7 Double Room,21164210,Alda,,Dublin City,53.34938,-6.28887,Private room,55,1,1,2016-07-10,0.01,1,0,0,
4092157,double bedroom available,10475485,J,,Dn Laoghaire-Rathdown,53.20836,-6.12398,Private room,33,1,24,2019-07-25,0.35,2,12,0,
4095938,Cosy cottage close to City Centre,21245505,Aidan,,Dublin City,53.35753,-6.24278,Private room,40,2,190,2019-09-09,2.02,1,0,0,
4134612,Charming City Center Cottage,21449191,Marguerite,,Dublin City,53.33543,-6.27202,Entire home/apt,100,1,0,,,1,0,0,
4160003,UCD / South Dublin /Vincent Hosp Dublin,21013528,Frances,,Dn Laoghaire-Rathdown,53.30735,-6.20986,Private room,88,1,17,2019-09-06,0.23,2,10,0,
4177992,Beautiful SINGLE ROOM IN CLONTARF,8760476,Clare,,Dublin City,53.36839,-6.18998,Private room,60,1,216,2022-05-19,2.45,3,10,25,
4178309,BEAUTIFUL DOUBLE ROOM IN SCENIC CLONTARF,8760476,Clare,,Dublin City,53.36768,-6.18928,Private room,62,1,225,2022-05-25,2.62,3,78,34,
4208603,Bright EnSuiteTwin Room in Baldoyle,1499994,Lesley,,Fingal,53.39703,-6.1334,Private room,76,2,113,2022-05-21,1.23,1,28,16,
4255534,"Bright, light and modern!",20066217,Pete,,Dublin City,53.33085,-6.2738,Entire home/apt,182,2,50,2017-07-15,0.69,1,0,0,
4261174,Dublin Eco Home,7354515,Serena,,Dublin City,53.31882,-6.31644,Entire home/apt,529,4,11,2022-06-08,0.25,1,327,2,
4278898,Web Summit Sanctuary,166625,Warwick,,Dublin City,53.33042,-6.23174,Private room,250,1,0,,,1,0,0,
4282658,Edwardian Red-Brick - 4 Double Beds,446122,Cathal,,Dublin City,53.31997,-6.26655,Entire home/apt,500,6,94,2022-06-04,1.05,1,157,11,
4294854,City Centre Apartment,22295110,Andrew,,Dublin City,53.34735,-6.27185,Private room,70,30,188,2019-09-26,2.03,2,30,0,
4296435,Self contained garden apartment,22304411,Dee,,Dublin City,53.32529,-6.31266,Entire home/apt,54,7,109,2021-02-01,1.80,1,0,0,
4302167,Perfect location to explore Dublin,22331062,Michael,,Dublin City,53.33967,-6.23031,Entire home/apt,110,3,103,2018-10-01,1.11,1,0,0,
4304166,City Centre Apartment,22295110,Andrew,,Dublin City,53.34876,-6.27156,Private room,120,500,0,,,2,89,0,
4317345,"Beautiful flat, central Location D2",7103965,Kenza,,Dublin City,53.33511,-6.26731,Entire home/apt,75,3,7,2015-03-10,0.08,1,0,0,
4328664,Entire house with 2 double rooms 15 mins from city,12082065,Chris,,Dn Laoghaire-Rathdown,53.29093,-6.25162,Entire home/apt,45,4,2,2017-03-19,0.03,1,0,0,
4337495,Cottage near city centre - Ranelagh,22520231,Susan,,Dublin City,53.32982,-6.25938,Entire home/apt,107,1,76,2020-01-02,0.84,1,0,0,
4368210,Cosy 2 Bed House with Excellent Communal Space,3822847,Meabh,,Dublin City,53.35818,-6.2372,Entire home/apt,214,2,10,2020-03-12,0.19,1,0,0,
4378260,"Cosy, small room for one.  Female only.",1614756,Helena,,Dublin City,53.34855,-6.27742,Private room,68,2,103,2022-06-02,1.18,1,228,28,
4382103,Beautiful Victorian House overlooking Botanic Gdns,22754114,(Email hidden by Airbnb),,Dublin City,53.37093,-6.26822,Entire home/apt,354,4,8,2021-07-10,0.09,1,0,1,
4385648,"Spacious Home, Clean with Garden",9813926,Colm,,Dublin City,53.32216,-6.28814,Entire home/apt,200,2,0,,,1,0,0,
4391824,Lofty Eyrie at Temple Bar,22799276,Colman,,Dublin City,53.34443,-6.26749,Entire home/apt,186,2,138,2020-02-23,1.80,2,0,0,
4394037,House in Howth,22809914,T K,,Fingal,53.37947,-6.06628,Entire home/apt,190,1,1,2017-03-15,0.02,1,0,0,
4403308,Spacious Apt. Near City Centre,22857190,Mark,,Dublin City,53.34524,-6.23522,Entire home/apt,95,7,5,2017-08-11,0.06,1,0,0,
4423190,"3 Bedroom , 2 Bathroom , 4th floor",9969047,Conor,,Dublin City,53.34037,-6.23662,Entire home/apt,300,3,1,2019-03-18,0.03,1,0,0,
4435614,"Close  to Trinity College, private bathroom",22963548,Lara,,Dublin City,53.34178,-6.24404,Private room,132,7,55,2018-10-29,0.76,1,128,0,
4446134,Lovely 5 bed home in Shankill Village South Dublin,23074368,Berna,,Dn Laoghaire-Rathdown,53.24059,-6.12642,Entire home/apt,250,4,19,2022-03-20,0.29,5,2,2,
4446326,Large Twin Room in Shankill,23074368,Berna,,Dn Laoghaire-Rathdown,53.24044,-6.12693,Private room,58,1,35,2022-02-06,0.41,5,0,8,
4479658,1905 House Near Guinness Storehouse,4069540,Alan & John,,Dublin City,53.34161,-6.28063,Entire home/apt,170,10,4,2015-07-26,0.05,1,0,0,
4492472,"Large, sunny room in quiet red brick terrace house",23303300,Jim,,Dublin City,53.33534,-6.28121,Private room,48,2,21,2019-08-18,0.29,2,0,0,
4501804,Comfy Single room - Dublin,344245,Raquel,,Dn Laoghaire-Rathdown,53.27071,-6.24003,Private room,35,15,60,2020-08-24,0.66,2,0,0,
4585502,`Downtown Dublin Penthouse.,13670448,Ronan,,Dublin City,53.34651,-6.24902,Entire home/apt,393,4,173,2022-06-05,1.91,1,131,17,
4603955,Quiet & Charming Drumcondra,7247046,Grace,,Dublin City,53.37498,-6.26225,Entire home/apt,225,3,38,2020-03-13,0.42,1,149,0,
4604580,"Detached bungalow Howth Twin Room
Breakfast Served",23860388,Conor And Ann,,Fingal,53.38268,-6.09421,Private room,80,2,46,2022-05-07,0.76,2,264,11,
4630635,"Larkfield, Harold's Cross, Dublin 6W",23977500,Conor,,Dublin City,53.31898,-6.28561,Entire home/apt,178,4,0,,,2,65,0,
4637734,"Terrific family Home, Gigantic garden,Top Location",24012549,Peggy,,Dn Laoghaire-Rathdown,53.27695,-6.11847,Entire home/apt,295,4,1,2017-07-05,0.02,1,0,0,
4665890,Rathmines Apartment 1,24141249,Elaine,,Dublin City,53.31585,-6.26534,Entire home/apt,160,3,127,2022-06-05,1.49,7,193,27,
4687918,Ensuite room in Dublin,14838253,Javier,,Dublin City,53.33503,-6.29154,Private room,43,3,0,,,1,0,0,
4713441,Industrial-chic 2BD Dublin Home,24356222,Frederique,,Dublin City,53.36695,-6.25155,Entire home/apt,140,1,2,2015-01-04,0.02,1,0,0,
4728250,Stylish 2BD in Historic Dublin City Centre,2673312,Edel & Gerry,,Dublin City,53.34156,-6.27481,Entire home/apt,125,2,99,2019-08-06,1.09,1,0,0,
4743392,Magnificent 3/4 bed Art Deco hse D6,24483572,Gerard,,Dublin City,53.32161,-6.2484,Entire home/apt,300,3,0,,,1,0,0,
4748625,A cosy room close to city center,24506354,Yue,,Dublin City,53.34425,-6.22609,Private room,25,1,0,,,1,0,0,
4755440,Magnificent 2 bedroom apartment,24539769,Damien,,Dublin City,53.30854,-6.26337,Entire home/apt,400,3,1,2015-12-13,0.01,1,0,0,
4770798,Luxury City 1 bedroom,3846772,Sag,,Dublin City,53.34898,-6.23885,Entire home/apt,71,30,1,2015-08-10,0.01,11,0,0,
4776516,Rooftop apartment in Grand Canal,12237819,Rachad,,Dublin City,53.34462,-6.23541,Entire home/apt,300,4,2,2015-12-24,0.02,1,0,0,
4804987,Studio Suite - Dublin 4,24753626,"PREMIER SUITES PLUS, Dublin Ballsbr",,Dublin City,53.33189,-6.24944,Entire home/apt,303,1,40,2022-05-03,0.46,1,269,14,
4821901,Beautiful Modern Flat Grand Canal,20433890,Blandine,,Dublin City,53.343,-6.23757,Private room,65,1,5,2015-11-05,0.06,1,0,0,
4828017,Cosy double bedroom,20114080,Zofia,,Dublin City,53.34204,-6.22606,Private room,45,3,0,,,1,0,0,
4848129,Single bed in the city centre,24944720,Federico,,Dublin City,53.34242,-6.27502,Shared room,15,1,0,,,1,0,0,
4857684,Exquisite seaside beach apartment,15351872,Mary & Jason,,Fingal,53.52734,-6.08656,Entire home/apt,141,2,95,2022-06-02,1.34,5,249,25,
4872877,Cosy single room in wooden indoor house,226173077,Justyna,,Dublin City,53.34282,-6.31016,Private room,45,2,52,2020-04-26,0.70,2,0,0,
4940924,"Glenamuck, beautiful room for let",19714107,Brian,,Dn Laoghaire-Rathdown,53.24446,-6.18115,Private room,98,1,13,2019-11-21,0.20,2,253,0,
4945419,"Exceptional location, Christchurch(Dublin castle)",20149906,Marie,,Dublin City,53.34332,-6.27064,Entire home/apt,125,1,5,2018-10-14,0.11,1,0,0,
4963289,"Exquisite Private Suite in Malahide, Dublin.",25585623,Albert,,Fingal,53.44779,-6.13524,Private room,80,1,422,2022-06-07,4.76,1,81,51,
4965606,"3 Bed house , near sea , big lounge in Bayside",18466080,Tony,,Fingal,53.38976,-6.1385,Entire home/apt,120,15,84,2022-05-16,0.96,1,15,5,
4981330,"Bright, Spacious Apt in City Centre",25679313,Siobhan,,Dublin City,53.3553,-6.25801,Entire home/apt,125,3,61,2016-11-01,0.69,1,0,0,
5000537,Cosy Cottage in Dublin Mountains!,23112012,Pauline,,Dn Laoghaire-Rathdown,53.24205,-6.22829,Entire home/apt,180,2,137,2022-06-03,1.53,1,7,12,
5019767,"new 1 bedroom apartment , the",25889070,Michael,,South Dublin,53.34229,-6.51724,Entire home/apt,75,2,180,2022-06-04,2.05,1,220,20,
5045518,2 bed house near city and airport,26048219,Pauline,,Dublin City,53.37738,-6.21664,Entire home/apt,100,5,50,2022-05-19,0.61,1,165,5,
5056234,"Large luxurious house. 4bed/4bath, 10mins to City",26106771,Ronan,,Dn Laoghaire-Rathdown,53.3097,-6.2332,Entire home/apt,407,4,86,2022-05-22,0.97,1,133,9,
5091879,Beautiful Victorian home in Dublin south city,26306461,Damien,,Dublin City,53.32642,-6.25082,Entire home/apt,433,4,23,2017-07-24,0.26,1,7,0,
5092240,Twin Room in city centre apartment,26308394,Anna,,Dublin City,53.34545,-6.28441,Private room,50,2,71,2020-03-09,0.80,2,0,0,
5092800,Great Apartment in the city centre,26308394,Anna,,Dublin City,53.34532,-6.28312,Entire home/apt,120,4,37,2020-02-24,0.41,2,0,0,
5103919,Fantastic Docklands Apartment,19054004,Michael,,Dublin City,53.34579,-6.23709,Entire home/apt,495,3,3,2017-03-19,0.04,1,0,0,
5122717,Rathmines Apt 2,24141249,Elaine,,Dublin City,53.31585,-6.26534,Entire home/apt,73,2,160,2022-05-31,1.87,7,144,18,
5123315,Rathmines Apt 3,24141249,Elaine,,Dublin City,53.31585,-6.26534,Entire home/apt,155,2,121,2022-06-05,1.43,7,169,27,
5140160,Cowper 415,24141249,Elaine,,Dublin City,53.31632,-6.26362,Entire home/apt,190,2,98,2022-06-05,1.42,7,209,36,
5140379,Cowper 443,24141249,Elaine,,Dublin City,53.31635,-6.26355,Entire home/apt,190,2,123,2022-06-06,1.38,7,192,36,
5152543,Modern Room in Dublin City Centre,22845708,Dmitriy,,Dublin City,53.34956,-6.23756,Private room,64,5,6,2017-04-02,0.07,1,0,0,
5162413,Rathfarnham Large Room,26700235,Eadaoin (Pronounced A-Deen),,South Dublin,53.29715,-6.28204,Private room,57,3,49,2022-05-28,0.67,1,29,8,
5166238,Bright Comfortable Double Dublin South.,26721551,Ann,,Dublin City,53.3109,-6.28622,Private room,60,1,70,2022-05-29,0.79,2,285,19,
5166950,Central Apartment in Dublin City,26724382,Peter,,Dublin City,53.34676,-6.25467,Entire home/apt,120,15,279,2019-10-22,3.15,1,0,0,
5172425,Boutique apartment D4 & City Centre,25806721,Cormac,,Dublin City,53.32645,-6.22227,Private room,71,2,2,2015-06-19,0.02,1,0,0,
5198526,Home away from Home in Dublin.,26889646,Gerard,,Dublin City,53.33851,-6.29102,Private room,80,3,186,2022-05-31,2.09,1,6,28,
5218203,Comfortable Room with Two beds,19970483,Estelle,,Dn Laoghaire-Rathdown,53.28486,-6.17929,Private room,55,7,25,2022-02-21,0.30,3,284,3,
5257024,Modern Top Floor City Center Apt,27210529,Yasmine & Colin,,Dublin City,53.34325,-6.27423,Entire home/apt,150,2,249,2019-09-30,2.81,1,0,0,
5273761,Beautiful modern cosy apartment,27300935,Yvonne,,Dublin City,53.40309,-6.15406,Private room,55,1,133,2022-05-18,1.60,1,212,31,
5295002,2 Bed Apt in Trendy Portobello,19483213,Michael,,Dublin City,53.33174,-6.26868,Entire home/apt,150,3,1,2015-03-17,0.01,1,0,0,
5295329,Modern apart in the city center,27422521,Marie,,Dublin City,53.35274,-6.26502,Entire home/apt,134,4,10,2016-06-04,0.11,1,0,0,
5300081,"Malahide, double room sleeps 3, 7 mins train & bus",27453453,Rosheen,,Fingal,53.45336,-6.15504,Private room,120,2,439,2022-06-03,4.98,1,139,3,
5300721,CROWS' HERMITAGE,27456203,Colm,,Fingal,53.60846,-6.39203,Entire home/apt,135,4,156,2022-05-30,1.76,1,279,18,
5314113,Stylish Seaside Townhouse in Prime Location,26048716,Rercy,,Dublin City,53.33875,-6.23884,Entire home/apt,395,5,15,2021-08-29,0.21,1,20,2,
5327573,"Pembroke Street, Dublin 4",9948991,Samantha,,Dublin City,53.33873,-6.2209,Entire home/apt,137,3,7,2018-01-01,0.08,1,0,0,
5337567,Duplex Penthouse with Skyline Views in the City Centre,4274855,Adam,,Dublin City,53.35066,-6.24804,Entire home/apt,264,2,266,2022-05-25,3.01,1,45,70,
5369640,1930's house in great location,23070294,Nicola,,Dublin City,53.32824,-6.22068,Entire home/apt,190,2,2,2015-09-06,0.02,1,0,0,
5370743,Exclusive Detatched Residence. Secure and Private.,27840414,Denise,,Dublin City,53.3638,-6.22384,Entire home/apt,281,3,112,2022-05-29,1.27,1,58,14,
5373819,Garden apt in the heart of the city,27857322,Tadhg,,Dublin City,53.33031,-6.25976,Entire home/apt,30,3,4,2019-12-30,0.05,1,0,0,
5373926,3 Bed House close to the City Centre,27857643,Margaret,,Dublin City,53.33437,-6.32485,Entire home/apt,100,5,0,,,3,0,0,
5431304,Room (loft+sofa bed) in city center,28173115,Lidia&Zsuzsi,,Dublin City,53.35049,-6.24389,Private room,75,2,73,2016-11-14,0.82,1,0,0,
5436906,Design & Retro 2 Bedrooms Apt - Christchurch,28205029,Agnes,,Dublin City,53.34283,-6.27513,Entire home/apt,140,3,48,2020-01-03,0.54,2,0,0,
5437940,Lovely home 15mins from city centre,25961069,Elmagh,,Dn Laoghaire-Rathdown,53.30537,-6.1961,Entire home/apt,180,7,1,2015-07-25,0.01,1,0,0,
5438280,Cosy Green Room in CITY CENTRE,28205029,Agnes,,Dublin City,53.3421,-6.27438,Private room,65,3,5,2019-11-22,0.15,2,0,0,
5441663,Lovely city center apartment,19637426,Shiraz,,Dublin City,53.34856,-6.231,Entire home/apt,85,1,2,2015-07-27,0.02,2,0,0,
5452665,Dublin City centre apartment!,23404751,Fionnuala,,Dublin City,53.36848,-6.2628,Private room,22,14,1,2015-07-21,0.01,1,0,0,
5455984,Room for Ireland v England Rugby,14182153,Aidan,,Dublin City,53.33294,-6.23317,Private room,100,1,0,,,1,0,0,
5458089,Restored Georgian Room Close to Heart of Dublin,11013512,Ben,,Dublin City,53.32844,-6.25069,Private room,69,2,310,2022-06-06,3.69,2,93,51,
5472279,Family home with great sea views,28383428,Sue,,Fingal,53.38389,-6.06302,Entire home/apt,150,7,4,2018-08-04,0.06,1,0,0,
5478988,Newly extended house close to RDS,17510782,Clare,,Dublin City,53.33835,-6.22765,Entire home/apt,150,2,9,2018-08-26,0.10,1,0,0,
5480420,Shared Room at students flat,27706477,Sebastião César,,Dublin City,53.3401,-6.27513,Shared room,42,3,0,,,1,0,0,
5496959,Comfortable Modern 1-bed Apartment,18312131,Patrick,,Dublin City,53.34265,-6.32766,Entire home/apt,103,3,17,2020-01-26,0.20,1,0,0,
5497465,Old City Red Brick tce cottage,28512569,Conor,,Dublin City,53.35181,-6.28378,Entire home/apt,180,1,0,,,1,0,0,
5503189,Spacious flat in the city center,28543388,Kevin,,Dublin City,53.34502,-6.27461,Entire home/apt,450,1,0,,,1,0,0,
5505799,Cosy Dublin City house with garden,27314409,Julia,,Dublin City,53.32302,-6.27905,Entire home/apt,100,1,1,2016-04-10,0.01,1,0,0,
5520465,Dublin Oasis,20435587,Dolores,,Dublin City,53.31269,-6.26488,Entire home/apt,350,7,34,2019-09-16,0.40,1,286,0,
5522457,Comfy Room in Student House Share,27493890,Lukas,,Dublin City,53.33443,-6.29605,Private room,60,2,1,2015-03-17,0.01,1,0,0,
5549787,Great City Centre Location,10189611,Cathal,,Dublin City,53.33988,-6.27435,Entire home/apt,150,2,371,2020-08-14,4.20,2,0,0,
5570464,"House share,City Centre home adj St James Hospital",28879240,Sinead,,Dublin City,53.34089,-6.29672,Private room,90,2,129,2019-12-30,1.47,1,0,0,
5570664,City Centre Location -Double bed,10189611,Cathal,,Dublin City,53.34053,-6.27383,Private room,53,3,2,2018-10-18,0.02,2,0,0,
5570901,"Large En-suite, City Centre Penthouse with Balcony",28881844,Andrew,,Dublin City,53.34755,-6.27828,Private room,105,2,87,2019-10-18,0.99,1,0,0,
5579919,Charming South City Centre House,22131041,Claire,,Dublin City,53.34452,-6.22757,Entire home/apt,160,2,29,2022-03-04,0.34,1,158,1,
5580328,"Superb Temple Bar, City Apartment1",12036741,Micheál,,Dublin City,53.34435,-6.27018,Entire home/apt,110,14,383,2022-05-01,4.35,18,55,9,
